"date","total","a0_30","a30_50","a50_55","a55_60","a60_65","a65_70","a70_75","a75_80","a80_85","a85_90","a90_95","a95","temp_mean","temp_max","covid_cases","covid_deaths","month","year","week"
2017-05-22,2346,20,80,62,99,115,160,191,361,423,429,280,126,17.8,23.8,0,0,"5","2017","21"
2017-05-23,2399,25,71,70,84,131,172,196,356,456,425,296,117,19.8,27,0,0,"5","2017","21"
2017-05-24,2392,19,58,60,109,122,168,210,351,435,412,326,122,17.1,21.1,0,0,"5","2017","21"
2017-05-25,2231,26,57,74,70,105,159,174,325,392,443,296,110,18.5,24.3,0,0,"5","2017","21"
2017-05-26,2442,22,55,62,100,132,179,211,374,439,452,292,124,20.1,26.6,0,0,"5","2017","21"
2017-05-27,2304,23,72,52,89,134,160,176,338,391,438,312,119,22.6,29.4,0,0,"5","2017","21"
2017-05-28,2337,25,52,79,79,134,166,184,344,411,406,315,142,23.7,32.6,0,0,"5","2017","22"
2017-05-29,2655,17,75,71,104,134,179,239,396,433,494,370,143,25,33.2,0,0,"5","2017","22"
2017-05-30,2534,22,67,64,101,151,157,203,371,450,473,335,140,21.3,29,0,0,"5","2017","22"
2017-05-31,2492,22,58,64,118,122,173,216,394,445,431,313,136,19.1,24.6,0,0,"5","2017","22"
2017-06-01,2326,18,70,67,86,123,161,176,363,404,435,302,121,21,26.3,0,0,"6","2017","22"
2017-06-02,2368,23,60,54,107,128,174,197,373,427,413,296,116,22.3,29.3,0,0,"6","2017","22"
2017-06-03,2306,18,64,66,78,127,147,179,330,443,439,299,116,20.1,27.3,0,0,"6","2017","22"
2017-06-04,2221,20,63,66,81,109,137,193,332,397,412,301,110,17.7,22.2,0,0,"6","2017","23"
2017-06-05,2137,25,54,57,96,113,127,157,324,380,424,258,122,16.8,23.2,0,0,"6","2017","23"
2017-06-06,2324,25,76,63,88,128,158,182,341,401,431,302,129,14.8,20.4,0,0,"6","2017","23"
2017-06-07,2273,20,62,65,115,125,161,191,340,391,379,302,122,14,18.7,0,0,"6","2017","23"
2017-06-08,2260,22,61,76,92,128,151,208,336,388,420,273,105,16.3,24.3,0,0,"6","2017","23"
2017-06-09,2385,28,69,62,86,140,178,174,339,423,439,326,121,17.2,23.3,0,0,"6","2017","23"
2017-06-10,2261,20,60,54,82,118,166,180,335,419,405,298,124,17.3,24.9,0,0,"6","2017","23"
2017-06-11,2206,21,75,58,107,114,156,191,316,393,387,272,116,21.9,30.7,0,0,"6","2017","24"
2017-06-12,2407,17,75,63,90,124,177,192,364,412,437,333,123,20.9,25.4,0,0,"6","2017","24"
2017-06-13,2302,23,63,68,98,124,138,171,354,386,432,320,125,17.5,23.2,0,0,"6","2017","24"
2017-06-14,2247,23,64,46,97,120,145,192,355,398,387,324,96,20.2,26.5,0,0,"6","2017","24"
2017-06-15,2394,28,57,63,91,116,189,196,368,409,419,322,136,23.1,31,0,0,"6","2017","24"
2017-06-16,2302,20,65,53,86,125,166,191,340,423,397,338,98,19.7,23.6,0,0,"6","2017","24"
2017-06-17,2171,15,48,61,97,118,153,160,337,399,386,293,104,17.5,21.3,0,0,"6","2017","24"
2017-06-18,2264,16,74,65,103,122,146,159,347,379,415,308,130,21.8,27.6,0,0,"6","2017","25"
2017-06-19,2335,18,83,69,99,127,167,186,351,409,404,318,104,23.9,31.4,0,0,"6","2017","25"
2017-06-20,2470,22,66,59,110,129,183,204,374,415,441,338,129,26.2,34.5,0,0,"6","2017","25"
2017-06-21,2342,28,71,65,100,127,152,203,357,413,389,313,124,26.2,32.3,0,0,"6","2017","25"
2017-06-22,2545,22,69,50,98,157,182,213,391,444,447,360,112,25.4,35,0,0,"6","2017","25"
2017-06-23,2551,24,67,63,80,148,186,220,376,431,475,343,138,23.6,29.8,0,0,"6","2017","25"
2017-06-24,2316,19,61,64,96,134,169,175,339,416,397,308,138,20.5,27.7,0,0,"6","2017","25"
2017-06-25,2260,27,64,58,92,113,147,189,316,445,378,324,107,20.9,26.5,0,0,"6","2017","26"
2017-06-26,2361,18,58,50,91,132,164,210,371,414,417,308,128,22.6,28.6,0,0,"6","2017","26"
2017-06-27,2281,19,66,62,96,111,159,184,352,370,444,318,100,22.2,27.4,0,0,"6","2017","26"
2017-06-28,2392,27,66,50,97,135,172,193,364,417,454,284,133,20.7,25.5,0,0,"6","2017","26"
2017-06-29,2355,17,74,65,110,126,160,180,365,443,396,300,119,17.7,25,0,0,"6","2017","26"
2017-06-30,2282,18,50,65,100,127,180,177,333,389,416,307,120,18.3,23.5,0,0,"6","2017","26"
2017-07-01,2218,27,52,52,90,114,161,183,330,393,395,307,114,16.3,19,0,0,"7","2017","26"
2017-07-02,2187,27,47,37,74,110,158,199,352,377,403,306,97,17.5,21.2,0,0,"7","2017","27"
2017-07-03,2309,25,78,61,100,128,186,191,348,372,435,282,103,18.7,26.1,0,0,"7","2017","27"
2017-07-04,2223,16,69,62,80,123,162,179,334,388,410,294,106,21.1,27.6,0,0,"7","2017","27"
2017-07-05,2366,27,60,61,92,112,186,218,356,427,391,324,112,24.1,31.1,0,0,"7","2017","27"
2017-07-06,2345,20,66,62,100,107,163,200,340,440,435,287,125,23.4,33.3,0,0,"7","2017","27"
2017-07-07,2523,18,59,55,95,137,164,206,382,470,459,334,144,24.2,32.7,0,0,"7","2017","27"
2017-07-08,2395,21,68,63,95,117,156,208,334,439,457,312,125,24.2,32.1,0,0,"7","2017","27"
2017-07-09,2263,21,56,68,80,130,142,175,342,402,435,307,105,24.3,31.4,0,0,"7","2017","28"
2017-07-10,2342,24,65,58,97,120,159,187,363,423,431,283,132,21.4,25.9,0,0,"7","2017","28"
2017-07-11,2373,24,63,62,81,142,179,179,363,412,446,294,128,20,25.5,0,0,"7","2017","28"
2017-07-12,2311,17,59,62,91,142,159,219,324,404,436,283,115,17.1,22,0,0,"7","2017","28"
2017-07-13,2138,20,63,56,78,128,168,194,339,348,380,275,89,16.2,22.2,0,0,"7","2017","28"
2017-07-14,2158,17,50,64,107,122,158,177,316,384,370,276,117,17.5,24.4,0,0,"7","2017","28"
2017-07-15,2180,19,73,67,73,116,165,175,342,392,376,286,96,16.3,21.7,0,0,"7","2017","28"
2017-07-16,2101,17,40,58,82,125,138,156,322,398,368,278,119,19,23.9,0,0,"7","2017","29"
2017-07-17,2246,17,57,58,89,114,157,213,339,426,380,302,94,22.1,26.6,0,0,"7","2017","29"
2017-07-18,2386,17,66,54,108,134,183,186,374,409,429,293,133,24.1,30.4,0,0,"7","2017","29"
2017-07-19,2384,21,56,63,93,144,177,183,362,389,475,295,126,26.2,34.1,0,0,"7","2017","29"
2017-07-20,2461,19,63,60,95,142,184,211,358,447,461,289,132,21.3,25.4,0,0,"7","2017","29"
2017-07-21,2406,23,52,58,102,138,170,204,380,403,430,307,139,22.6,28.6,0,0,"7","2017","29"
2017-07-22,2427,17,60,58,107,108,177,198,379,400,460,324,139,21.2,26.1,0,0,"7","2017","29"
2017-07-23,2279,16,60,54,95,113,174,191,344,420,411,277,124,19.4,22.4,0,0,"7","2017","30"
2017-07-24,2258,21,65,65,100,115,178,181,324,374,426,296,113,15.8,20.4,0,0,"7","2017","30"
2017-07-25,2248,19,53,62,100,114,163,200,371,404,364,292,106,14.8,15.9,0,0,"7","2017","30"
2017-07-26,2285,17,75,69,100,133,156,178,353,404,426,265,109,17.8,23.3,0,0,"7","2017","30"
2017-07-27,2317,21,68,53,92,138,146,179,362,403,458,290,107,18.7,24.2,0,0,"7","2017","30"
2017-07-28,2240,27,46,59,87,115,160,177,343,404,408,307,107,18.7,23,0,0,"7","2017","30"
2017-07-29,2354,20,64,53,89,124,140,224,376,395,418,322,129,21.9,28.2,0,0,"7","2017","30"
2017-07-30,2356,23,63,58,91,134,166,187,345,442,439,297,111,22.4,28.2,0,0,"7","2017","31"
2017-07-31,2332,18,75,75,87,121,190,181,335,401,415,315,119,22.3,27.4,0,0,"7","2017","31"
2017-08-01,2528,14,69,69,105,137,189,181,399,453,465,326,121,21.6,25.4,0,0,"8","2017","31"
2017-08-02,2394,22,77,60,93,142,168,211,357,427,420,282,135,22.5,28.3,0,0,"8","2017","31"
2017-08-03,2454,19,62,49,92,142,186,171,392,428,436,329,148,22.5,28.7,0,0,"8","2017","31"
2017-08-04,2374,14,53,60,118,151,168,210,352,416,418,291,123,21.4,25.5,0,0,"8","2017","31"
2017-08-05,2260,23,76,56,82,106,137,205,313,381,447,299,135,19.9,25.3,0,0,"8","2017","31"
2017-08-06,2152,22,59,58,69,120,149,171,343,345,422,268,126,17.9,23.9,0,0,"8","2017","32"
2017-08-07,2223,20,58,52,97,122,160,209,317,392,396,274,126,19.8,26.7,0,0,"8","2017","32"
2017-08-08,2414,26,65,51,91,124,187,197,373,437,415,320,128,19.1,23.8,0,0,"8","2017","32"
2017-08-09,2301,18,65,45,93,128,141,195,384,394,423,294,121,18.7,24.7,0,0,"8","2017","32"
2017-08-10,2261,14,57,55,89,117,176,171,347,391,406,318,120,15.5,16.3,0,0,"8","2017","32"
2017-08-11,2239,25,58,51,90,116,161,187,324,389,417,287,134,14.7,16.8,0,0,"8","2017","32"
2017-08-12,2172,29,59,57,94,128,161,169,305,394,395,285,96,15.4,17.5,0,0,"8","2017","32"
2017-08-13,2174,23,74,51,87,119,131,196,338,363,375,293,124,19.2,24.8,0,0,"8","2017","33"
2017-08-14,2293,25,59,59,79,137,181,172,334,384,422,305,136,20.7,27.5,0,0,"8","2017","33"
2017-08-15,2299,16,63,58,100,126,160,213,346,409,402,268,138,19.8,27.8,0,0,"8","2017","33"
2017-08-16,2469,24,71,61,82,140,173,221,396,447,410,316,128,21.1,25.6,0,0,"8","2017","33"
2017-08-17,2320,24,63,73,82,101,169,165,353,412,453,314,111,21.5,27.3,0,0,"8","2017","33"
2017-08-18,2414,28,71,63,88,142,184,196,334,439,425,307,137,19.3,26.3,0,0,"8","2017","33"
2017-08-19,2259,21,71,59,88,132,166,192,312,409,413,284,112,16.5,21.1,0,0,"8","2017","33"
2017-08-20,2095,22,52,56,70,136,168,171,305,367,373,271,104,14.9,21,0,0,"8","2017","34"
2017-08-21,2201,21,50,62,85,103,179,199,325,396,409,258,114,16.4,22.4,0,0,"8","2017","34"
2017-08-22,2206,18,60,53,81,143,183,185,279,366,421,295,122,18,24.1,0,0,"8","2017","34"
2017-08-23,2157,22,65,52,86,98,161,170,338,354,425,285,101,19.9,27.8,0,0,"8","2017","34"
2017-08-24,2391,19,58,69,92,138,144,202,355,408,456,336,114,19.6,24.5,0,0,"8","2017","34"
2017-08-25,2323,15,62,55,106,131,158,198,344,430,378,321,125,20.3,27,0,0,"8","2017","34"
2017-08-26,2377,13,61,61,85,150,158,185,367,416,456,314,111,21.3,27.8,0,0,"8","2017","34"
2017-08-27,2225,21,58,78,84,123,149,181,305,384,403,324,115,20.7,26.3,0,0,"8","2017","35"
2017-08-28,2282,10,53,65,99,123,183,181,334,422,408,286,118,21.2,27,0,0,"8","2017","35"
2017-08-29,2398,26,77,61,101,145,151,206,361,416,448,283,123,22.5,30.1,0,0,"8","2017","35"
2017-08-30,2484,27,63,60,91,117,180,190,359,467,456,333,141,23.2,29.3,0,0,"8","2017","35"
2017-08-31,2350,20,59,62,88,138,166,194,344,449,404,297,129,17.9,20.4,0,0,"8","2017","35"
2017-09-01,2205,18,51,47,101,96,149,178,311,424,438,281,111,15.4,21.2,0,0,"9","2017","35"
2017-09-02,2239,27,55,56,85,109,174,174,313,401,396,339,110,14.5,20.2,0,0,"9","2017","35"
2017-09-03,2106,18,61,55,79,116,138,183,307,366,403,270,110,13.3,20.4,0,0,"9","2017","36"
2017-09-04,2180,15,65,57,99,125,155,174,341,378,376,284,111,15.7,22.4,0,0,"9","2017","36"
2017-09-05,2231,24,66,69,107,123,154,163,331,421,400,267,106,19.3,25.1,0,0,"9","2017","36"
2017-09-06,2335,22,63,61,94,122,178,199,358,375,423,294,146,18.2,21.6,0,0,"9","2017","36"
2017-09-07,2233,19,57,58,86,123,190,193,336,354,429,277,111,16,20,0,0,"9","2017","36"
2017-09-08,2223,11,69,64,88,117,134,193,322,414,376,305,130,16.3,18.9,0,0,"9","2017","36"
2017-09-09,2314,19,65,56,84,114,159,207,314,427,431,311,127,15.6,19.3,0,0,"9","2017","36"
2017-09-10,2191,17,57,61,103,97,142,176,352,410,402,266,108,13.4,19.1,0,0,"9","2017","37"
2017-09-11,2341,27,63,75,93,125,179,178,368,436,425,274,98,14.5,19.7,0,0,"9","2017","37"
2017-09-12,2294,14,69,54,91,106,159,202,341,437,425,300,96,14.2,19.4,0,0,"9","2017","37"
2017-09-13,2334,14,50,72,77,122,159,210,379,413,444,284,110,13.9,20.5,0,0,"9","2017","37"
2017-09-14,2305,24,57,58,76,123,172,205,353,380,429,294,134,11.9,15.2,0,0,"9","2017","37"
2017-09-15,2284,20,75,62,97,124,165,201,359,397,392,283,109,11.4,16.5,0,0,"9","2017","37"
2017-09-16,2330,22,75,47,85,108,200,191,354,402,424,312,110,9.5,16.9,0,0,"9","2017","37"
2017-09-17,2259,27,40,70,87,109,150,165,374,405,395,312,125,10.2,16.7,0,0,"9","2017","38"
2017-09-18,2271,26,51,67,91,133,164,199,344,367,400,319,110,10.4,16.8,0,0,"9","2017","38"
2017-09-19,2382,21,80,50,90,117,167,196,389,422,421,312,117,11.3,16.2,0,0,"9","2017","38"
2017-09-20,2280,24,56,56,78,131,152,224,354,386,399,293,127,11.2,16.7,0,0,"9","2017","38"
2017-09-21,2420,21,67,73,76,144,151,203,342,427,454,332,130,11.6,19.1,0,0,"9","2017","38"
2017-09-22,2434,25,86,53,80,130,151,190,354,433,451,335,146,13.2,19.5,0,0,"9","2017","38"
2017-09-23,2392,22,69,70,88,124,166,197,349,408,460,318,121,14.1,20.1,0,0,"9","2017","38"
2017-09-24,2326,14,80,62,88,113,153,191,342,457,434,272,120,14.9,18.3,0,0,"9","2017","39"
2017-09-25,2379,18,64,61,72,126,156,210,334,439,452,327,120,14.3,19.5,0,0,"9","2017","39"
2017-09-26,2370,24,65,63,95,109,163,170,374,411,456,309,131,15.1,20,0,0,"9","2017","39"
2017-09-27,2428,26,65,43,94,125,198,195,353,430,470,316,113,15,21.3,0,0,"9","2017","39"
2017-09-28,2390,26,57,45,112,109,164,219,381,461,381,303,132,16.2,21.4,0,0,"9","2017","39"
2017-09-29,2490,14,59,50,102,149,162,188,397,440,458,343,128,18,23.1,0,0,"9","2017","39"
2017-09-30,2427,22,61,62,106,92,157,197,364,430,464,331,141,15.8,22.5,0,0,"9","2017","39"
2017-10-01,2263,21,56,59,92,120,135,188,339,397,415,301,140,11.1,16.7,0,0,"10","2017","40"
2017-10-02,2441,16,81,67,89,142,155,187,390,423,446,316,129,13.2,16.1,0,0,"10","2017","40"
2017-10-03,2342,16,57,56,97,110,137,177,358,419,420,365,130,12.7,17.3,0,0,"10","2017","40"
2017-10-04,2255,22,76,59,104,107,145,213,349,369,419,283,109,11.4,15.6,0,0,"10","2017","40"
2017-10-05,2470,13,50,78,101,124,176,203,353,445,473,328,126,12.7,17.2,0,0,"10","2017","40"
2017-10-06,2426,25,59,71,115,142,182,180,352,455,407,305,133,9.8,13.7,0,0,"10","2017","40"
2017-10-07,2404,17,62,64,91,123,169,205,336,450,423,332,132,11.1,12.7,0,0,"10","2017","40"
2017-10-08,2326,16,62,55,100,109,131,189,349,436,421,331,127,12.7,16.6,0,0,"10","2017","41"
2017-10-09,2424,22,62,66,100,134,176,181,361,429,415,354,124,11.4,14.6,0,0,"10","2017","41"
2017-10-10,2575,13,57,75,97,151,182,203,340,461,527,337,132,12.5,14.4,0,0,"10","2017","41"
2017-10-11,2465,19,59,48,75,130,168,210,371,477,443,321,144,14,15.9,0,0,"10","2017","41"
2017-10-12,2516,16,50,56,85,127,197,200,405,447,441,351,141,14.3,19.4,0,0,"10","2017","41"
2017-10-13,2599,16,61,78,89,127,187,211,399,506,465,320,140,14.2,18.9,0,0,"10","2017","41"
2017-10-14,2494,21,59,66,92,111,170,193,373,450,465,355,139,14.9,22,0,0,"10","2017","41"
2017-10-15,2397,26,59,60,105,125,145,187,368,410,488,295,129,11.3,17.4,0,0,"10","2017","42"
2017-10-16,2469,15,57,53,104,112,174,190,366,464,451,350,133,12.7,21.3,0,0,"10","2017","42"
2017-10-17,2446,20,73,62,85,139,172,199,370,456,450,283,137,12.5,21.7,0,0,"10","2017","42"
2017-10-18,2450,25,62,56,84,128,187,213,334,455,420,365,121,11.7,20.1,0,0,"10","2017","42"
2017-10-19,2494,26,67,68,101,132,172,219,344,449,451,319,146,12.9,20.8,0,0,"10","2017","42"
2017-10-20,2523,23,51,77,99,129,183,211,345,460,470,334,141,12,17.6,0,0,"10","2017","42"
2017-10-21,2439,18,59,85,91,110,155,197,377,446,423,335,143,11.3,16.9,0,0,"10","2017","42"
2017-10-22,2318,22,77,70,95,125,172,191,324,374,409,334,125,9.7,11.3,0,0,"10","2017","43"
2017-10-23,2345,23,64,66,101,137,166,188,317,419,430,315,119,10.2,13,0,0,"10","2017","43"
2017-10-24,2480,26,72,58,81,111,159,211,396,464,451,346,105,12.4,15.6,0,0,"10","2017","43"
2017-10-25,2489,23,67,50,93,144,166,197,371,443,471,335,129,14.5,19.6,0,0,"10","2017","43"
2017-10-26,2471,21,57,68,96,131,178,205,340,442,470,332,131,11.6,16.7,0,0,"10","2017","43"
2017-10-27,2434,17,65,66,103,119,168,183,387,426,433,331,136,11.9,15,0,0,"10","2017","43"
2017-10-28,2417,15,49,68,92,124,178,212,327,422,461,337,132,9.4,11.9,0,0,"10","2017","43"
2017-10-29,2423,30,62,47,70,141,175,193,338,430,455,343,139,10.4,13.1,0,0,"10","2017","44"
2017-10-30,2315,16,58,65,88,123,168,187,334,409,432,315,120,6.8,10.9,0,0,"10","2017","44"
2017-10-31,2319,18,50,68,83,121,149,195,361,393,393,361,127,5.4,11.8,0,0,"10","2017","44"
2017-11-01,2350,15,61,64,87,121,189,166,357,429,416,313,132,8.9,14.6,0,0,"11","2017","44"
2017-11-02,2388,15,61,67,94,133,165,186,334,432,422,332,147,9.1,15.3,0,0,"11","2017","44"
2017-11-03,2533,23,75,62,105,136,182,207,361,461,469,327,125,6.7,12.1,0,0,"11","2017","44"
2017-11-04,2467,15,51,57,103,128,150,225,384,433,460,332,129,7.4,12.5,0,0,"11","2017","44"
2017-11-05,2390,18,62,58,85,124,165,192,355,415,423,350,143,8.3,11.2,0,0,"11","2017","45"
2017-11-06,2434,24,61,70,106,142,172,208,352,417,423,314,145,5.6,9,0,0,"11","2017","45"
2017-11-07,2461,18,63,53,89,120,200,208,377,430,450,327,126,6.5,9.1,0,0,"11","2017","45"
2017-11-08,2425,22,58,49,79,123,172,204,360,436,470,334,118,7.7,8.7,0,0,"11","2017","45"
2017-11-09,2479,20,61,72,104,120,147,196,400,445,453,325,136,7.8,9.2,0,0,"11","2017","45"
2017-11-10,2567,19,56,59,93,141,193,194,354,476,526,324,132,6.2,8.6,0,0,"11","2017","45"
2017-11-11,2525,18,50,62,91,123,168,202,387,465,467,340,152,5.7,8.2,0,0,"11","2017","45"
2017-11-12,2480,24,60,66,94,140,162,169,388,434,464,343,136,4,5,0,0,"11","2017","46"
2017-11-13,2489,19,74,66,82,153,186,188,350,461,441,344,125,5,9.2,0,0,"11","2017","46"
2017-11-14,2578,18,57,67,94,125,173,191,384,436,490,374,169,3.3,9.6,0,0,"11","2017","46"
2017-11-15,2561,19,66,71,97,140,182,198,407,454,463,339,125,4.6,7.6,0,0,"11","2017","46"
2017-11-16,2528,23,67,69,97,135,174,201,377,450,459,340,136,3.9,5.3,0,0,"11","2017","46"
2017-11-17,2496,24,57,63,113,137,169,200,366,440,470,343,114,4.1,5.3,0,0,"11","2017","46"
2017-11-18,2493,17,66,64,89,148,185,201,357,442,455,331,138,4.9,6.8,0,0,"11","2017","46"
2017-11-19,2450,14,63,74,88,109,176,205,375,473,440,301,132,5.6,7.5,0,0,"11","2017","47"
2017-11-20,2501,19,70,64,90,145,200,201,344,425,458,339,146,4,6.9,0,0,"11","2017","47"
2017-11-21,2543,17,62,63,91,131,187,201,378,447,488,365,113,8.3,9.5,0,0,"11","2017","47"
2017-11-22,2708,15,65,80,107,126,178,213,394,540,486,349,155,8.1,12.9,0,0,"11","2017","47"
2017-11-23,2635,20,59,80,108,159,187,201,359,455,474,370,163,8.3,15.4,0,0,"11","2017","47"
2017-11-24,2533,18,65,62,92,119,156,228,358,492,494,303,146,11.3,14.1,0,0,"11","2017","47"
2017-11-25,2454,24,51,54,88,122,193,215,317,460,438,355,137,6.2,9.5,0,0,"11","2017","47"
2017-11-26,2303,24,73,47,83,112,162,203,310,403,458,293,135,3.5,5.3,0,0,"11","2017","48"
2017-11-27,2456,18,63,71,81,124,180,183,362,438,452,357,127,4.3,6.4,0,0,"11","2017","48"
2017-11-28,2633,20,66,62,109,144,164,215,409,475,479,342,148,4.4,7.5,0,0,"11","2017","48"
2017-11-29,2550,19,61,61,96,145,178,208,359,463,446,372,142,2.6,5.4,0,0,"11","2017","48"
2017-11-30,2579,14,77,75,82,128,186,207,417,465,443,346,139,1.7,3.7,0,0,"11","2017","48"
2017-12-01,2589,19,56,59,99,127,195,198,387,485,474,367,123,0.2,2.7,0,0,"12","2017","48"
2017-12-02,2525,18,59,70,89,149,201,226,334,467,435,345,132,-1.3,0.8,0,0,"12","2017","48"
2017-12-03,2545,24,69,67,101,114,175,200,380,434,502,348,131,-0.8,0.2,0,0,"12","2017","49"
2017-12-04,2613,22,67,59,99,122,186,192,409,479,491,367,120,2.3,4.3,0,0,"12","2017","49"
2017-12-05,2557,15,56,86,90,139,161,218,395,444,491,330,132,5,6.5,0,0,"12","2017","49"
2017-12-06,2601,15,63,64,88,118,176,233,382,483,475,350,154,5.2,6.3,0,0,"12","2017","49"
2017-12-07,2677,33,68,76,101,108,175,221,411,483,510,349,142,3.7,6.3,0,0,"12","2017","49"
2017-12-08,2614,25,69,67,104,127,178,232,377,458,478,354,145,3.8,7.5,0,0,"12","2017","49"
2017-12-09,2647,29,42,52,92,128,190,234,366,478,523,357,156,1.2,2.6,0,0,"12","2017","49"
2017-12-10,2586,24,68,61,102,136,175,177,393,469,487,354,140,1,6.4,0,0,"12","2017","50"
2017-12-11,2724,24,70,62,102,130,189,246,410,505,456,372,158,6.7,8.9,0,0,"12","2017","50"
2017-12-12,2692,14,62,64,95,162,166,203,413,488,508,350,167,3.7,7.1,0,0,"12","2017","50"
2017-12-13,2659,22,58,73,90,131,189,213,399,498,496,347,143,2.5,5.1,0,0,"12","2017","50"
2017-12-14,2705,25,56,63,120,129,179,212,411,527,503,346,134,4.9,6.9,0,0,"12","2017","50"
2017-12-15,2677,17,71,65,86,129,148,226,408,519,490,376,142,2.8,4.2,0,0,"12","2017","50"
2017-12-16,2640,22,61,63,96,137,168,202,399,517,497,336,142,2.8,5.2,0,0,"12","2017","50"
2017-12-17,2407,18,47,56,88,117,147,186,339,458,502,307,142,2.5,4.2,0,0,"12","2017","51"
2017-12-18,2609,21,61,53,95,134,181,218,393,455,479,370,149,1.3,2.3,0,0,"12","2017","51"
2017-12-19,2635,15,63,62,88,144,173,206,385,487,506,347,159,2.5,4,0,0,"12","2017","51"
2017-12-20,2626,16,65,74,100,148,176,207,385,461,501,329,164,4,4.7,0,0,"12","2017","51"
2017-12-21,2705,18,56,59,111,155,188,221,418,480,495,357,147,6,7.1,0,0,"12","2017","51"
2017-12-22,2772,22,63,58,95,152,175,215,412,527,516,377,160,7.2,7.9,0,0,"12","2017","51"
2017-12-23,2585,18,51,59,99,146,155,185,360,491,483,396,142,7.6,8.9,0,0,"12","2017","51"
2017-12-24,2570,19,46,54,88,134,170,214,393,488,460,365,139,8.3,8.7,0,0,"12","2017","52"
2017-12-25,2531,17,69,59,81,134,145,206,384,466,469,366,135,5.1,7.8,0,0,"12","2017","52"
2017-12-26,2611,21,52,51,80,131,194,223,375,468,465,379,172,3.4,7.9,0,0,"12","2017","52"
2017-12-27,2821,36,68,71,98,139,190,202,401,495,555,410,156,4.4,6.6,0,0,"12","2017","52"
2017-12-28,2649,27,64,58,92,144,200,189,371,471,501,382,150,3.1,4.7,0,0,"12","2017","52"
2017-12-29,2570,23,51,58,99,123,181,190,394,471,498,342,140,0.9,3.4,0,0,"12","2017","52"
2017-12-30,2712,21,62,65,93,166,195,208,392,489,517,363,141,6.4,11.7,0,0,"12","2017","52"
2017-12-31,2758,20,82,57,100,133,172,221,409,453,549,409,153,12.4,13.8,0,0,"12","2017","53"
2018-01-01,2665,30,76,57,94,127,192,221,362,456,530,365,155,8.1,11.2,0,0,"1","2018","1"
2018-01-02,2760,21,74,69,103,129,189,229,386,477,513,406,164,6.4,8,0,0,"1","2018","1"
2018-01-03,2870,18,64,75,101,139,187,209,420,555,538,406,158,8.1,10.4,0,0,"1","2018","1"
2018-01-04,2865,21,76,64,109,154,190,202,404,537,543,399,166,7.6,10.9,0,0,"1","2018","1"
2018-01-05,2875,21,62,54,101,149,192,241,397,507,577,418,156,8.5,10.2,0,0,"1","2018","1"
2018-01-06,2763,21,73,55,118,143,182,211,385,503,515,407,150,7.6,9.6,0,0,"1","2018","1"
2018-01-07,2544,27,67,65,102,121,158,186,368,447,490,359,154,5,6.2,0,0,"1","2018","1"
2018-01-08,2659,22,71,70,115,137,171,212,365,474,479,390,153,5,7.2,0,0,"1","2018","2"
2018-01-09,2589,14,57,54,101,120,160,222,384,441,492,376,168,5.5,8.6,0,0,"1","2018","2"
2018-01-10,2805,27,68,59,119,145,178,225,422,505,510,401,146,7.2,10.3,0,0,"1","2018","2"
2018-01-11,2705,18,76,70,108,149,201,204,376,500,497,356,150,6.4,7.8,0,0,"1","2018","2"
2018-01-12,2731,20,63,56,92,158,187,215,422,480,505,368,165,6.1,7.3,0,0,"1","2018","2"
2018-01-13,2679,22,69,65,93,145,173,233,398,481,461,386,153,5.1,6.4,0,0,"1","2018","2"
2018-01-14,2602,25,62,74,99,131,186,193,364,484,485,340,159,2.7,5.1,0,0,"1","2018","2"
2018-01-15,2754,25,89,60,98,126,190,222,416,473,541,349,165,2.2,6.8,0,0,"1","2018","3"
2018-01-16,2849,17,72,70,102,162,241,186,416,513,538,371,161,6.8,9.2,0,0,"1","2018","3"
2018-01-17,2731,19,73,66,97,144,173,234,405,513,488,357,162,3.7,5,0,0,"1","2018","3"
2018-01-18,2831,28,56,66,112,145,193,223,405,533,528,385,157,6,12.2,0,0,"1","2018","3"
2018-01-19,2803,25,64,68,109,161,182,223,440,496,484,412,139,3.4,6.8,0,0,"1","2018","3"
2018-01-20,2645,17,63,68,86,148,177,200,419,466,479,378,144,1.6,3.9,0,0,"1","2018","3"
2018-01-21,2574,21,64,81,94,116,157,201,386,458,485,349,162,2.4,5.1,0,0,"1","2018","3"
2018-01-22,2763,17,85,62,100,154,178,212,392,514,484,404,161,2.8,6.4,0,0,"1","2018","4"
2018-01-23,2761,24,72,60,116,155,170,231,401,490,480,396,166,6.9,8.6,0,0,"1","2018","4"
2018-01-24,2816,34,70,68,96,142,201,199,420,533,489,406,158,9.7,11.5,0,0,"1","2018","4"
2018-01-25,2796,34,51,51,109,134,194,195,401,512,583,376,156,9.5,11.1,0,0,"1","2018","4"
2018-01-26,2804,14,68,63,103,163,192,226,428,488,519,405,135,7.1,9.4,0,0,"1","2018","4"
2018-01-27,2640,20,60,71,99,141,160,207,364,520,491,360,147,3.2,5.1,0,0,"1","2018","4"
2018-01-28,2591,27,47,45,91,116,169,206,410,445,497,372,166,7.2,9,0,0,"1","2018","4"
2018-01-29,2897,24,69,66,115,150,210,233,433,520,537,376,164,9.6,10.8,0,0,"1","2018","5"
2018-01-30,2728,33,61,68,114,149,169,218,410,497,506,351,152,5.5,9.8,0,0,"1","2018","5"
